epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,101918,1.47574,0.5541,0.92956,0.92681,0.8681,0.93615,0.53777,1.45078,0.56585,0.9506,0.00969475,0.00969475,0.00969475
187,102532,1.45933,0.56645,0.92534,0.92492,0.89865,0.94465,0.54019,1.46752,0.55378,0.95522,0.0096931,0.0096931,0.0096931
188,103019,1.45711,0.54837,0.9184,0.90546,0.91255,0.9593,0.5297,1.48234,0.56221,0.95874,0.00969145,0.00969145,0.00969145
189,103540,1.48331,0.55894,0.93555,0.86934,0.89839,0.94396,0.52423,1.47957,0.56137,0.95855,0.0096898,0.0096898,0.0096898
190,104051,1.50754,0.56641,0.92328,0.91193,0.89976,0.94768,0.54033,1.46273,0.55599,0.95592,0.00968815,0.00968815,0.00968815
191,104715,1.47371,0.5577,0.92939,0.92216,0.88219,0.94599,0.55334,1.44633,0.55489,0.9518,0.0096865,0.0096865,0.0096865
192,105305,1.4536,0.54782,0.92732,0.92213,0.9015,0.94365,0.55379,1.44848,0.55361,0.95221,0.00968485,0.00968485,0.00968485
193,105771,1.47156,0.55177,0.9214,0.9194,0.92095,0.94937,0.53261,1.47305,0.55311,0.96012,0.0096832,0.0096832,0.0096832
194,106411,1.47498,0.55266,0.91389,0.9368,0.92444,0.95887,0.53993,1.4786,0.55499,0.95671,0.00968155,0.00968155,0.00968155
195,107052,1.45038,0.54182,0.92049,0.92133,0.91111,0.94481,0.52957,1.45442,0.5558,0.95318,0.0096799,0.0096799,0.0096799
196,107653,1.45936,0.54209,0.91475,0.92555,0.92182,0.96175,0.55739,1.44411,0.54699,0.95265,0.00967825,0.00967825,0.00967825
197,108160,1.49062,0.5516,0.90883,0.94054,0.89269,0.95293,0.54976,1.43597,0.54438,0.94901,0.0096766,0.0096766,0.0096766
198,108656,1.45099,0.54698,0.92138,0.91778,0.90365,0.95406,0.54781,1.48852,0.55585,0.96121,0.00967495,0.00967495,0.00967495
199,109262,1.47069,0.55316,0.92085,0.9117,0.92935,0.9601,0.56097,1.47579,0.55719,0.96334,0.0096733,0.0096733,0.0096733
200,109831,1.42439,0.54657,0.92342,0.93743,0.92275,0.95892,0.55606,1.45927,0.54809,0.9542,0.00967165,0.00967165,0.00967165
201,110406,1.43702,0.54779,0.91611,0.94284,0.89794,0.95292,0.54533,1.49436,0.56275,0.96586,0.00967,0.00967,0.00967
202,110951,1.49049,0.56232,0.92418,0.8972,0.88192,0.94129,0.53501,1.47525,0.56656,0.95908,0.00966835,0.00966835,0.00966835
203,111547,1.4262,0.5419,0.9201,0.91252,0.88596,0.9455,0.54036,1.45596,0.55164,0.95446,0.0096667,0.0096667,0.0096667
204,112096,1.45781,0.55257,0.92493,0.93959,0.86064,0.94305,0.52379,1.47176,0.54846,0.95518,0.00966505,0.00966505,0.00966505
205,112695,1.40365,0.53058,0.91479,0.89048,0.93825,0.94947,0.54359,1.46622,0.54821,0.95524,0.0096634,0.0096634,0.0096634
206,113322,1.46062,0.54312,0.9154,0.91882,0.91965,0.95412,0.55366,1.43583,0.53507,0.9481,0.00966175,0.00966175,0.00966175
207,113960,1.45023,0.53773,0.91313,0.92324,0.93138,0.96442,0.5536,1.44606,0.54241,0.95139,0.0096601,0.0096601,0.0096601
208,114611,1.44127,0.53714,0.92607,0.94703,0.89617,0.95601,0.54787,1.4281,0.54546,0.94537,0.00965845,0.00965845,0.00965845
209,115245,1.43966,0.54493,0.9218,0.89805,0.89738,0.93952,0.53335,1.45549,0.56923,0.94929,0.0096568,0.0096568,0.0096568
210,115841,1.45145,0.54162,0.91305,0.89911,0.93009,0.95782,0.55019,1.43867,0.53921,0.94766,0.00965515,0.00965515,0.00965515
211,116479,1.44434,0.54832,0.9161,0.92251,0.91773,0.96048,0.54679,1.46527,0.54606,0.9547,0.0096535,0.0096535,0.0096535
212,117041,1.41919,0.53927,0.9299,0.90319,0.92675,0.93438,0.53569,1.46559,0.56242,0.95671,0.00965185,0.00965185,0.00965185
213,117585,1.46529,0.54417,0.91591,0.921,0.90439,0.94931,0.54584,1.45656,0.56473,0.95353,0.0096502,0.0096502,0.0096502
214,118227,1.45377,0.54541,0.9182,0.90946,0.88442,0.94624,0.54734,1.44186,0.63634,0.95006,0.00964855,0.00964855,0.00964855
215,118623,1.45521,0.53904,0.91323,0.90503,0.9222,0.95818,0.55078,1.45401,0.55294,0.95096,0.0096469,0.0096469,0.0096469
216,119212,1.47071,0.54284,0.91451,0.93564,0.92929,0.95748,0.54122,1.48047,0.55114,0.95777,0.00964525,0.00964525,0.00964525
217,119825,1.42796,0.53857,0.92069,0.93987,0.91556,0.95945,0.55203,1.4738,0.54107,0.96112,0.0096436,0.0096436,0.0096436
218,120358,1.40665,0.53103,0.90874,0.94498,0.89949,0.96118,0.55015,1.45654,0.53493,0.95206,0.00964195,0.00964195,0.00964195
219,121032,1.41273,0.5252,0.9145,0.91207,0.92859,0.95924,0.55279,1.46645,0.53761,0.95443,0.0096403,0.0096403,0.0096403
220,121516,1.42296,0.5332,0.92317,0.92927,0.92087,0.96147,0.55021,1.48197,0.54566,0.95681,0.00963865,0.00963865,0.00963865
221,122170,1.43164,0.54068,0.91849,0.90554,0.93213,0.95987,0.54754,1.44286,0.53686,0.94809,0.009637,0.009637,0.009637
222,122687,1.45047,0.54088,0.90964,0.9108,0.9134,0.95017,0.53995,1.45901,0.54532,0.95235,0.00963535,0.00963535,0.00963535
223,123308,1.42708,0.52631,0.90766,0.90272,0.92668,0.95856,0.54707,1.47652,0.54304,0.96038,0.0096337,0.0096337,0.0096337
224,123774,1.42184,0.52638,0.9167,0.92908,0.88103,0.94502,0.53183,1.49312,0.55944,0.96613,0.00963205,0.00963205,0.00963205
225,124327,1.41836,0.53044,0.90943,0.89998,0.92216,0.95679,0.54774,1.46053,0.55017,0.95564,0.0096304,0.0096304,0.0096304
226,124760,1.40878,0.53008,0.91803,0.91825,0.9431,0.9652,0.55418,1.44996,0.53776,0.95146,0.00962875,0.00962875,0.00962875
227,125355,1.43782,0.53725,0.92156,0.89705,0.90204,0.94545,0.55304,1.49018,0.56398,0.96463,0.0096271,0.0096271,0.0096271
228,125874,1.42891,0.52959,0.91393,0.90761,0.89731,0.94098,0.53369,1.46138,0.55123,0.95219,0.00962545,0.00962545,0.00962545
229,126411,1.42224,0.53432,0.91083,0.89591,0.89956,0.93912,0.53999,1.45508,0.56158,0.9482,0.0096238,0.0096238,0.0096238
230,126993,1.44663,0.54119,0.91573,0.9008,0.88957,0.93464,0.53461,1.45708,0.58775,0.95222,0.00962215,0.00962215,0.00962215
231,127545,1.43016,0.53327,0.9222,0.91961,0.92135,0.95133,0.54383,1.48403,0.54804,0.96525,0.0096205,0.0096205,0.0096205
232,128062,1.42286,0.53099,0.90926,0.92866,0.92284,0.95922,0.55196,1.45895,0.54123,0.95288,0.00961885,0.00961885,0.00961885
233,128587,1.42654,0.52847,0.91056,0.89511,0.90122,0.9538,0.55886,1.4339,0.55269,0.94861,0.0096172,0.0096172,0.0096172
234,128998,1.39313,0.51942,0.91635,0.9423,0.91092,0.97395,0.54801,1.44714,0.52994,0.94959,0.00961555,0.00961555,0.00961555
235,129685,1.40325,0.51798,0.90645,0.91745,0.88897,0.94994,0.54824,1.43914,0.55113,0.94691,0.0096139,0.0096139,0.0096139
236,130181,1.40558,0.52683,0.91281,0.9115,0.91424,0.95852,0.55455,1.44221,0.54331,0.95018,0.00961225,0.00961225,0.00961225
237,130788,1.42882,0.52113,0.9026,0.91874,0.90493,0.96092,0.55653,1.44818,0.53729,0.94987,0.0096106,0.0096106,0.0096106
238,131212,1.4342,0.52671,0.90458,0.93923,0.92733,0.96061,0.54634,1.46542,0.54244,0.95247,0.00960895,0.00960895,0.00960895
239,131713,1.41607,0.52765,0.91069,0.91204,0.94369,0.96846,0.55823,1.43563,0.52899,0.94853,0.0096073,0.0096073,0.0096073
240,132166,1.3928,0.52262,0.90851,0.93345,0.92715,0.96065,0.55143,1.42875,0.53503,0.9464,0.00960565,0.00960565,0.00960565
241,132796,1.38447,0.5199,0.91591,0.93812,0.91679,0.95985,0.53477,1.45513,0.53816,0.95216,0.009604,0.009604,0.009604
242,133316,1.38935,0.51776,0.91134,0.93353,0.91595,0.95508,0.54805,1.47314,0.53826,0.95856,0.00960235,0.00960235,0.00960235
243,133952,1.3969,0.52411,0.90714,0.93515,0.92572,0.96218,0.54887,1.44374,0.5335,0.94992,0.0096007,0.0096007,0.0096007
244,134553,1.39407,0.52382,0.91607,0.94168,0.92971,0.96366,0.55736,1.47342,0.54049,0.95846,0.00959905,0.00959905,0.00959905
245,135115,1.41034,0.52669,0.90567,0.94182,0.93161,0.95731,0.54871,1.46294,0.53879,0.95366,0.0095974,0.0095974,0.0095974
246,135596,1.41078,0.52466,0.91577,0.9269,0.90219,0.95803,0.54645,1.46408,0.54686,0.95318,0.00959575,0.00959575,0.00959575
247,136223,1.40639,0.52548,0.91206,0.93397,0.92174,0.96062,0.5549,1.47267,0.54195,0.95773,0.0095941,0.0095941,0.0095941
248,136809,1.4263,0.52685,0.91634,0.93478,0.90548,0.9585,0.54956,1.44829,0.55038,0.9485,0.00959245,0.00959245,0.00959245
249,137350,1.40227,0.51978,0.9058,0.91782,0.90532,0.95684,0.55554,1.44178,0.54419,0.94864,0.0095908,0.0095908,0.0095908
250,137840,1.43811,0.52375,0.89833,0.92674,0.8824,0.94897,0.54636,1.43125,0.56002,0.94709,0.00958915,0.00958915,0.00958915
251,138333,1.38866,0.52679,0.90664,0.91589,0.9033,0.95351,0.54837,1.44487,0.5458,0.95072,0.0095875,0.0095875,0.0095875
252,138915,1.3879,0.51689,0.90556,0.93682,0.92807,0.96544,0.5516,1.46405,0.53664,0.9555,0.00958585,0.00958585,0.00958585
253,139486,1.38067,0.5097,0.89974,0.93156,0.91915,0.95607,0.54203,1.46179,0.54973,0.95469,0.0095842,0.0095842,0.0095842
254,139855,1.38754,0.52148,0.90892,0.92521,0.9188,0.95692,0.55461,1.43631,0.55815,0.9472,0.00958255,0.00958255,0.00958255
255,140508,1.386,0.52406,0.91145,0.94324,0.92542,0.961,0.54428,1.46267,0.54179,0.95248,0.0095809,0.0095809,0.0095809
256,140992,1.34723,0.51195,0.89958,0.94508,0.91453,0.96244,0.53663,1.47056,0.54387,0.95506,0.00957925,0.00957925,0.00957925
257,141475,1.3844,0.51401,0.90835,0.93042,0.9174,0.96507,0.54751,1.42993,0.5374,0.94649,0.0095776,0.0095776,0.0095776
258,141963,1.36485,0.50377,0.90702,0.93638,0.90621,0.95976,0.54542,1.44876,0.53913,0.95201,0.00957595,0.00957595,0.00957595
259,142485,1.34986,0.51117,0.90284,0.93029,0.90454,0.95295,0.53154,1.46745,0.542,0.9549,0.0095743,0.0095743,0.0095743
260,143125,1.3948,0.51221,0.90214,0.94253,0.92126,0.95748,0.54741,1.48389,0.54798,0.96445,0.00957265,0.00957265,0.00957265
261,143538,1.39495,0.52013,0.91308,0.93647,0.92979,0.95892,0.55619,1.48251,0.54047,0.96272,0.009571,0.009571,0.009571
262,144231,1.37759,0.50703,0.89744,0.95358,0.90799,0.96534,0.5601,1.48815,0.54592,0.95608,0.00956935,0.00956935,0.00956935
263,144734,1.35303,0.506,0.89936,0.93907,0.89391,0.95594,0.54507,1.46612,0.53525,0.95312,0.0095677,0.0095677,0.0095677
264,145226,1.32579,0.50542,0.91223,0.93975,0.91024,0.96115,0.55112,1.45151,0.53921,0.95313,0.00956605,0.00956605,0.00956605
265,145669,1.39692,0.51387,0.89613,0.93621,0.92177,0.96734,0.5597,1.45506,0.5359,0.9547,0.0095644,0.0095644,0.0095644
266,146270,1.37684,0.51776,0.90494,0.92649,0.9286,0.96114,0.55939,1.43831,0.52923,0.9497,0.00956275,0.00956275,0.00956275
267,146715,1.36643,0.51127,0.90871,0.92549,0.91757,0.95932,0.54515,1.46224,0.53543,0.95741,0.0095611,0.0095611,0.0095611
268,147342,1.36067,0.5078,0.90388,0.91792,0.92708,0.95375,0.54716,1.44048,0.54692,0.94621,0.00955945,0.00955945,0.00955945
269,147997,1.37655,0.51412,0.89767,0.93502,0.934,0.96547,0.56394,1.4387,0.53316,0.94596,0.0095578,0.0095578,0.0095578
270,148580,1.37054,0.51237,0.91169,0.93735,0.91242,0.96598,0.54684,1.45663,0.53785,0.94934,0.00955615,0.00955615,0.00955615
271,149143,1.37434,0.5094,0.90167,0.92816,0.90766,0.95295,0.54865,1.46097,0.53678,0.95251,0.0095545,0.0095545,0.0095545
272,149683,1.36911,0.50301,0.89627,0.91006,0.93919,0.96462,0.55067,1.46925,0.54518,0.95735,0.00955285,0.00955285,0.00955285
273,150183,1.3664,0.51042,0.90894,0.94009,0.92339,0.96663,0.55453,1.44691,0.537,0.94975,0.0095512,0.0095512,0.0095512
274,150602,1.35744,0.5024,0.89845,0.96597,0.90328,0.97163,0.56699,1.47065,0.53418,0.95866,0.00954955,0.00954955,0.00954955
275,151233,1.36211,0.50465,0.90331,0.91691,0.92091,0.96169,0.54953,1.45716,0.53644,0.95086,0.0095479,0.0095479,0.0095479
276,151828,1.37438,0.51555,0.90243,0.90716,0.92357,0.95423,0.5545,1.46214,0.53246,0.95337,0.00954625,0.00954625,0.00954625
277,152385,1.36033,0.51147,0.89992,0.91363,0.91605,0.958,0.55735,1.47249,0.5398,0.95629,0.0095446,0.0095446,0.0095446
278,152888,1.37921,0.51038,0.89927,0.92217,0.90499,0.9576,0.562,1.44592,0.53993,0.95224,0.00954295,0.00954295,0.00954295
279,153532,1.32859,0.49726,0.89665,0.93432,0.91014,0.96126,0.55957,1.45,0.53678,0.95233,0.0095413,0.0095413,0.0095413
280,154032,1.35202,0.50646,0.89541,0.92799,0.91993,0.96618,0.55013,1.45311,0.53592,0.95105,0.00953965,0.00953965,0.00953965
281,154602,1.36042,0.50993,0.90078,0.93596,0.92711,0.96778,0.55419,1.44012,0.53124,0.94885,0.009538,0.009538,0.009538
282,155068,1.35098,0.50507,0.90334,0.95034,0.90023,0.95746,0.55444,1.44982,0.53298,0.95208,0.00953635,0.00953635,0.00953635
283,155590,1.36166,0.50342,0.898,0.95785,0.90969,0.96371,0.5589,1.47113,0.54111,0.96005,0.0095347,0.0095347,0.0095347
284,156251,1.36621,0.52008,0.90878,0.92198,0.91582,0.95564,0.55773,1.44803,0.53938,0.95103,0.00953305,0.00953305,0.00953305
285,156785,1.35108,0.50054,0.89792,0.89323,0.92362,0.94611,0.54132,1.47609,0.54566,0.95801,0.0095314,0.0095314,0.0095314
286,157313,1.32064,0.50306,0.90495,0.95761,0.88294,0.95542,0.54959,1.46891,0.53153,0.95391,0.00952975,0.00952975,0.00952975
287,157888,1.32833,0.49606,0.89098,0.91281,0.93228,0.96258,0.55959,1.46907,0.5404,0.95821,0.0095281,0.0095281,0.0095281
288,158300,1.36383,0.50765,0.90325,0.93305,0.91926,0.956,0.55408,1.48703,0.54379,0.95953,0.00952645,0.00952645,0.00952645
289,158834,1.32294,0.50005,0.89768,0.97652,0.89622,0.9667,0.56239,1.45677,0.52938,0.95293,0.0095248,0.0095248,0.0095248
290,159221,1.36347,0.50717,0.90186,0.92288,0.9224,0.96986,0.5551,1.46307,0.53292,0.95914,0.00952315,0.00952315,0.00952315
291,159729,1.36382,0.50754,0.89556,0.94628,0.9147,0.96633,0.55944,1.45306,0.52958,0.95217,0.0095215,0.0095215,0.0095215
292,160218,1.33321,0.49891,0.89854,0.91983,0.92691,0.96686,0.54713,1.45413,0.53877,0.95473,0.00951985,0.00951985,0.00951985
293,160826,1.34044,0.50145,0.89876,0.91468,0.9135,0.96063,0.55521,1.45518,0.5388,0.95493,0.0095182,0.0095182,0.0095182
294,161267,1.35269,0.503,0.89636,0.95398,0.89672,0.96343,0.55867,1.45637,0.53707,0.95333,0.00951655,0.00951655,0.00951655
295,161727,1.30368,0.49283,0.89449,0.92898,0.93258,0.96065,0.55271,1.44154,0.5381,0.94843,0.0095149,0.0095149,0.0095149
296,162205,1.35274,0.49418,0.88702,0.9358,0.89812,0.95666,0.54917,1.47749,0.54274,0.9587,0.00951325,0.00951325,0.00951325
297,162692,1.33197,0.49319,0.8962,0.93496,0.91391,0.95638,0.54759,1.45271,0.53571,0.95298,0.0095116,0.0095116,0.0095116
298,163390,1.33217,0.50319,0.89699,0.92614,0.92048,0.95798,0.54937,1.46504,0.53,0.9564,0.00950995,0.00950995,0.00950995
299,163966,1.33847,0.50671,0.89668,0.91828,0.93112,0.96551,0.54875,1.48132,0.53264,0.96231,0.0095083,0.0095083,0.0095083
300,164436,1.31283,0.49303,0.89365,0.9313,0.93239,0.9692,0.54904,1.47749,0.53758,0.95796,0.00950665,0.00950665,0.00950665
301,164877,1.33184,0.50135,0.8912,0.92875,0.9222,0.96485,0.55442,1.4612,0.5376,0.95905,0.009505,0.009505,0.009505
302,165419,1.3119,0.48733,0.89196,0.94319,0.90847,0.96074,0.55469,1.45707,0.53717,0.956,0.00950335,0.00950335,0.00950335
303,165981,1.31334,0.4981,0.90133,0.94185,0.88817,0.95268,0.55321,1.46427,0.5457,0.95893,0.0095017,0.0095017,0.0095017
304,166515,1.31689,0.49458,0.88743,0.93792,0.90554,0.96009,0.5559,1.45166,0.53713,0.95271,0.00950005,0.00950005,0.00950005
305,167040,1.29262,0.48908,0.89378,0.93194,0.90352,0.95849,0.552,1.44677,0.53132,0.95207,0.0094984,0.0094984,0.0094984
306,167459,1.31842,0.49737,0.88946,0.9193,0.90907,0.96011,0.54736,1.46137,0.53618,0.95357,0.00949675,0.00949675,0.00949675
307,168132,1.29864,0.48752,0.89124,0.9244,0.92272,0.96317,0.55363,1.46069,0.53783,0.95198,0.0094951,0.0094951,0.0094951
308,168582,1.28592,0.48523,0.89054,0.94059,0.91265,0.96184,0.5585,1.45307,0.53148,0.95635,0.00949345,0.00949345,0.00949345
309,169263,1.32391,0.49338,0.89195,0.96692,0.89595,0.9567,0.55384,1.45926,0.54146,0.95414,0.0094918,0.0094918,0.0094918
310,169611,1.29853,0.48647,0.8858,0.94707,0.90845,0.9604,0.5586,1.44578,0.53164,0.95051,0.00949015,0.00949015,0.00949015
311,170158,1.29307,0.48601,0.88746,0.95446,0.9095,0.96275,0.56153,1.44441,0.53572,0.95203,0.0094885,0.0094885,0.0094885
312,170705,1.26446,0.48051,0.88888,0.93353,0.91288,0.96322,0.55801,1.46638,0.53398,0.95879,0.00948685,0.00948685,0.00948685
313,171392,1.29288,0.48244,0.88576,0.94327,0.89819,0.95628,0.54473,1.48577,0.53554,0.9606,0.0094852,0.0094852,0.0094852
314,172011,1.28187,0.48064,0.88853,0.94051,0.91793,0.96022,0.55885,1.45779,0.53073,0.95551,0.00948355,0.00948355,0.00948355
315,172523,1.2658,0.479,0.88912,0.95024,0.91339,0.96929,0.5619,1.45788,0.53129,0.95382,0.0094819,0.0094819,0.0094819
316,173138,1.27603,0.48194,0.89068,0.93887,0.92716,0.95904,0.55341,1.466,0.53541,0.95735,0.00948025,0.00948025,0.00948025
317,173611,1.2672,0.48734,0.89774,0.92417,0.93209,0.96278,0.55454,1.45535,0.53031,0.95391,0.0094786,0.0094786,0.0094786
318,174152,1.32456,0.49717,0.89581,0.9433,0.89418,0.95752,0.55225,1.44973,0.52911,0.95258,0.00947695,0.00947695,0.00947695
319,174838,1.29054,0.48515,0.88759,0.90945,0.93378,0.95291,0.55385,1.45279,0.52878,0.95282,0.0094753,0.0094753,0.0094753
320,175390,1.27357,0.48386,0.89121,0.94192,0.91918,0.96481,0.56362,1.45006,0.52607,0.95329,0.00947365,0.00947365,0.00947365
321,175966,1.27795,0.48518,0.89792,0.91505,0.92641,0.95805,0.54752,1.46833,0.53328,0.95436,0.009472,0.009472,0.009472
322,176446,1.2805,0.48298,0.89119,0.89595,0.9334,0.93378,0.54041,1.45835,0.54382,0.95059,0.00947035,0.00947035,0.00947035
323,177053,1.26943,0.48335,0.89203,0.92747,0.93277,0.95894,0.55304,1.48315,0.5381,0.96073,0.0094687,0.0094687,0.0094687
324,177597,1.28156,0.48237,0.89176,0.90353,0.91531,0.94197,0.54468,1.46409,0.53882,0.95673,0.00946705,0.00946705,0.00946705
325,178191,1.26498,0.48467,0.88634,0.93662,0.90174,0.94872,0.54969,1.46456,0.53791,0.9558,0.0094654,0.0094654,0.0094654
326,178763,1.26666,0.48308,0.89485,0.94281,0.90654,0.96499,0.55915,1.47924,0.53538,0.96225,0.00946375,0.00946375,0.00946375
327,179381,1.29536,0.48747,0.89399,0.93164,0.92388,0.96675,0.56264,1.48574,0.5439,0.96315,0.0094621,0.0094621,0.0094621
328,180007,1.27077,0.47622,0.8844,0.92182,0.92486,0.96138,0.55126,1.46863,0.54569,0.96205,0.00946045,0.00946045,0.00946045
329,180572,1.26896,0.48507,0.88958,0.92746,0.92273,0.95703,0.54461,1.46831,0.54326,0.95776,0.0094588,0.0094588,0.0094588
330,181023,1.3149,0.49121,0.89051,0.93678,0.92004,0.95584,0.54477,1.45384,0.53352,0.95398,0.00945715,0.00945715,0.00945715
331,181567,1.25634,0.47619,0.88542,0.95537,0.8975,0.96325,0.55322,1.45943,0.53199,0.95679,0.0094555,0.0094555,0.0094555
332,182171,1.27778,0.48295,0.88086,0.93537,0.9143,0.95758,0.54788,1.4788,0.54056,0.96503,0.00945385,0.00945385,0.00945385
333,182799,1.26207,0.48116,0.88446,0.9315,0.92733,0.96075,0.55345,1.44928,0.53088,0.95657,0.0094522,0.0094522,0.0094522
334,183354,1.2738,0.48161,0.88067,0.94692,0.91255,0.95326,0.54316,1.4635,0.53472,0.9555,0.00945055,0.00945055,0.00945055
335,183920,1.25409,0.4765,0.88541,0.93257,0.91437,0.95469,0.54393,1.49706,0.54134,0.96773,0.0094489,0.0094489,0.0094489
336,184430,1.25692,0.4688,0.88376,0.91752,0.94383,0.9586,0.54503,1.46268,0.53094,0.95402,0.00944725,0.00944725,0.00944725
337,184960,1.26238,0.47758,0.88515,0.93659,0.9303,0.96793,0.55185,1.45569,0.528,0.95318,0.0094456,0.0094456,0.0094456
338,185363,1.23984,0.47566,0.88812,0.92913,0.92933,0.96092,0.55444,1.46089,0.53192,0.95578,0.00944395,0.00944395,0.00944395
339,185839,1.26686,0.4777,0.88169,0.94228,0.92266,0.95328,0.5414,1.47971,0.53498,0.95957,0.0094423,0.0094423,0.0094423
340,186391,1.22636,0.47176,0.88192,0.93791,0.92032,0.94047,0.54303,1.48894,0.54272,0.96791,0.00944065,0.00944065,0.00944065
341,187018,1.23488,0.46867,0.88759,0.91291,0.91175,0.94806,0.55368,1.46954,0.53557,0.95991,0.009439,0.009439,0.009439
342,187639,1.24149,0.4764,0.88315,0.93899,0.9189,0.95268,0.54741,1.46185,0.53512,0.95726,0.00943735,0.00943735,0.00943735
343,188212,1.27142,0.47528,0.88253,0.9253,0.93182,0.95585,0.54994,1.46649,0.53853,0.95929,0.0094357,0.0094357,0.0094357
344,188828,1.26772,0.47709,0.88521,0.93086,0.92715,0.95995,0.54682,1.47832,0.53939,0.95742,0.00943405,0.00943405,0.00943405
345,189389,1.24908,0.47461,0.88233,0.92206,0.9288,0.96111,0.53417,1.49294,0.54274,0.9584,0.0094324,0.0094324,0.0094324
346,190027,1.24428,0.48012,0.88072,0.91106,0.92178,0.96244,0.54132,1.49542,0.53599,0.9627,0.00943075,0.00943075,0.00943075
347,190706,1.22791,0.46563,0.8807,0.90359,0.93361,0.96027,0.54592,1.47579,0.53596,0.96096,0.0094291,0.0094291,0.0094291
348,191238,1.24382,0.46886,0.87791,0.93603,0.89932,0.95323,0.54617,1.4592,0.5374,0.95758,0.00942745,0.00942745,0.00942745
349,191807,1.24776,0.46814,0.87765,0.94251,0.91414,0.96075,0.55155,1.47682,0.53574,0.96112,0.0094258,0.0094258,0.0094258
350,192432,1.24124,0.47334,0.88292,0.94374,0.92778,0.96484,0.5477,1.46122,0.52768,0.95267,0.00942415,0.00942415,0.00942415
351,193037,1.23931,0.4696,0.87763,0.9318,0.94151,0.96137,0.54662,1.46711,0.53213,0.95695,0.0094225,0.0094225,0.0094225
352,193496,1.23774,0.46865,0.87477,0.93167,0.93831,0.9603,0.53759,1.49442,0.54286,0.96375,0.00942085,0.00942085,0.00942085
353,193981,1.2286,0.46618,0.87535,0.92479,0.92075,0.95634,0.54811,1.48452,0.5358,0.96384,0.0094192,0.0094192,0.0094192
354,194443,1.23203,0.46859,0.8835,0.95291,0.91702,0.95922,0.54269,1.49316,0.53597,0.96363,0.00941755,0.00941755,0.00941755
355,195049,1.23688,0.46658,0.87342,0.92321,0.91496,0.94891,0.53815,1.48637,0.54302,0.96295,0.0094159,0.0094159,0.0094159
356,195705,1.22387,0.46187,0.87644,0.93192,0.92498,0.96353,0.54677,1.47549,0.53398,0.96181,0.00941425,0.00941425,0.00941425
357,196231,1.19608,0.4553,0.8714,0.92684,0.92752,0.95873,0.55087,1.46087,0.5328,0.95926,0.0094126,0.0094126,0.0094126
358,196778,1.21515,0.46373,0.88165,0.94685,0.92126,0.95943,0.55163,1.45869,0.53565,0.95578,0.00941095,0.00941095,0.00941095
359,197305,1.20768,0.46025,0.87467,0.95566,0.91525,0.96214,0.54931,1.47554,0.53217,0.95594,0.0094093,0.0094093,0.0094093
360,197766,1.2249,0.46717,0.87562,0.95534,0.91179,0.96414,0.55208,1.48787,0.53925,0.96372,0.00940765,0.00940765,0.00940765
361,198258,1.20649,0.46244,0.87238,0.94557,0.91588,0.96624,0.55296,1.47815,0.53694,0.96327,0.009406,0.009406,0.009406
362,198742,1.16594,0.45372,0.87301,0.945,0.91916,0.96632,0.55427,1.45679,0.5258,0.95755,0.00940435,0.00940435,0.00940435
363,199184,1.22009,0.46154,0.87382,0.94384,0.9395,0.9705,0.55653,1.46898,0.53069,0.95917,0.0094027,0.0094027,0.0094027
364,199763,1.2022,0.46262,0.8772,0.95193,0.92882,0.96593,0.54894,1.48744,0.54041,0.96355,0.00940105,0.00940105,0.00940105
365,200516,1.22734,0.46635,0.87108,0.95946,0.90607,0.96322,0.55452,1.4948,0.53414,0.97064,0.0093994,0.0093994,0.0093994
366,201109,1.19145,0.45727,0.87277,0.95082,0.92571,0.96855,0.5575,1.48342,0.53333,0.96278,0.00939775,0.00939775,0.00939775
367,201805,1.24608,0.46982,0.882,0.95778,0.91203,0.96992,0.55615,1.47273,0.52836,0.95915,0.0093961,0.0093961,0.0093961
368,202354,1.22096,0.46523,0.88324,0.95372,0.91754,0.96198,0.55214,1.47746,0.53308,0.96477,0.00939445,0.00939445,0.00939445
369,203028,1.22215,0.46949,0.87499,0.94457,0.93293,0.96593,0.54403,1.48754,0.53167,0.96642,0.0093928,0.0093928,0.0093928
370,203523,1.18943,0.45803,0.87608,0.94452,0.93389,0.96773,0.54613,1.48675,0.53071,0.96551,0.00939115,0.00939115,0.00939115
371,204064,1.18583,0.45648,0.87439,0.93793,0.91058,0.96045,0.53753,1.50064,0.53656,0.96898,0.0093895,0.0093895,0.0093895
372,204540,1.16952,0.45475,0.86971,0.9265,0.91514,0.9519,0.54485,1.48779,0.53936,0.96834,0.00938785,0.00938785,0.00938785
373,205103,1.19294,0.46021,0.87905,0.93626,0.9088,0.95893,0.55328,1.48523,0.53361,0.96487,0.0093862,0.0093862,0.0093862
374,205613,1.16691,0.45239,0.87042,0.91729,0.92177,0.95871,0.54217,1.49043,0.53643,0.96462,0.00938455,0.00938455,0.00938455
