epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,9562.18,1.23488,0.49528,0.98543,0.92843,0.82017,0.84446,0.47018,1.54042,0.61476,1.06248,0.000459788,0.000459788,0.000459788
186,9613.55,1.23559,0.49401,0.99116,0.94733,0.81177,0.84294,0.47585,1.51974,0.60901,1.05836,0.000459362,0.000459362,0.000459362
187,9664.96,1.23727,0.48999,0.98986,0.94591,0.82399,0.84911,0.46835,1.5281,0.60557,1.06153,0.000458934,0.000458934,0.000458934
188,9716.26,1.2625,0.49304,0.99973,0.92719,0.82383,0.83967,0.47202,1.5087,0.6014,1.05589,0.000458504,0.000458504,0.000458504
189,9767.92,1.23154,0.48512,0.98894,0.94017,0.80749,0.8294,0.46389,1.52988,0.61734,1.05813,0.000458072,0.000458072,0.000458072
190,9819.35,1.2358,0.48403,0.98567,0.95064,0.83273,0.85908,0.47771,1.52418,0.59524,1.05389,0.000457638,0.000457638,0.000457638
191,9870.77,1.20515,0.47986,0.98626,0.95654,0.82289,0.85625,0.46716,1.56023,0.59865,1.06644,0.000457202,0.000457202,0.000457202
192,9922.1,1.21789,0.49055,0.99351,0.92946,0.80031,0.82007,0.45386,1.5254,0.61002,1.05843,0.000456764,0.000456764,0.000456764
193,9973.47,1.19999,0.48,0.97887,0.94045,0.90384,0.9193,0.5206,1.52636,0.58375,1.05792,0.000456324,0.000456324,0.000456324
194,10024.8,1.18297,0.47415,0.98936,0.93847,0.84556,0.87714,0.49364,1.53083,0.6061,1.05865,0.000455882,0.000455882,0.000455882
195,10076.2,1.20019,0.48121,0.97706,0.95948,0.85746,0.90002,0.49797,1.55449,0.59561,1.0657,0.000455438,0.000455438,0.000455438
196,10127.5,1.20733,0.48089,0.98145,0.93953,0.88303,0.91265,0.50922,1.53525,0.579,1.06261,0.000454992,0.000454992,0.000454992
197,10178.7,1.20305,0.47935,0.97953,0.90844,0.79356,0.82252,0.45723,1.53621,0.61808,1.06695,0.000454544,0.000454544,0.000454544
198,10229.9,1.1846,0.47517,0.97527,0.93724,0.8894,0.92843,0.52577,1.51934,0.59341,1.05795,0.000454094,0.000454094,0.000454094
199,10281.2,1.20509,0.47896,0.98204,0.90812,0.8102,0.82526,0.46505,1.50628,0.6077,1.05645,0.000453642,0.000453642,0.000453642
200,10332.3,1.16793,0.46726,0.9698,0.92855,0.85772,0.87826,0.50404,1.49484,0.60288,1.0474,0.000453188,0.000453188,0.000453188
201,10383.6,1.1795,0.47,0.97717,0.91904,0.85114,0.88002,0.49884,1.51691,0.59827,1.0575,0.000452732,0.000452732,0.000452732
202,10435.2,1.18472,0.47311,0.98488,0.95022,0.90408,0.92557,0.51602,1.51669,0.5916,1.05671,0.000452274,0.000452274,0.000452274
203,10486.7,1.19794,0.47017,0.97916,0.92166,0.75426,0.77436,0.42446,1.55377,0.65895,1.07034,0.000451814,0.000451814,0.000451814
