epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3102.65,1.32081,0.53245,0.90095,0.90089,0.84858,0.88535,0.52136,1.46543,0.61941,0.9105,0.00981025,0.00981025,0.00981025
117,3129.3,1.29885,0.51989,0.90545,0.88942,0.82646,0.87696,0.51755,1.46143,0.62637,0.9106,0.0098086,0.0098086,0.0098086
118,3156.09,1.3224,0.52815,0.90589,0.91189,0.86054,0.90939,0.53686,1.47306,0.60125,0.91374,0.00980695,0.00980695,0.00980695
119,3182.41,1.29966,0.52335,0.91588,0.87942,0.82017,0.84829,0.50454,1.46561,0.65116,0.91217,0.0098053,0.0098053,0.0098053
120,3208.83,1.30105,0.5246,0.92059,0.90269,0.87801,0.90678,0.53733,1.48193,0.59723,0.91671,0.00980365,0.00980365,0.00980365
121,3235.34,1.32056,0.55986,0.90051,0.91768,0.88893,0.92585,0.5575,1.42466,0.5673,0.9055,0.009802,0.009802,0.009802
122,3262.35,1.30953,0.53408,0.91259,0.92693,0.88703,0.92153,0.55151,1.45615,0.57695,0.9113,0.00980035,0.00980035,0.00980035
123,3289.16,1.34147,0.53101,0.91279,0.92754,0.89745,0.93385,0.55191,1.4704,0.57989,0.91067,0.0097987,0.0097987,0.0097987
124,3315.9,1.33517,0.58168,0.94843,0.88878,0.83355,0.86826,0.5055,1.50624,0.63791,0.917,0.00979705,0.00979705,0.00979705
125,3342.45,1.31092,0.53713,0.9182,0.88165,0.83633,0.89645,0.52729,1.47914,0.6111,0.91133,0.0097954,0.0097954,0.0097954
126,3369.15,1.31075,0.52734,0.90324,0.89955,0.84081,0.8838,0.51398,1.48649,0.62037,0.91182,0.00979375,0.00979375,0.00979375
127,3395.92,1.31652,0.58165,0.92799,0.90534,0.90935,0.93409,0.53656,1.51447,0.58957,0.91658,0.0097921,0.0097921,0.0097921
128,3422.41,1.2968,0.52266,0.91456,0.91744,0.90988,0.94586,0.55332,1.49708,0.59999,0.91414,0.00979045,0.00979045,0.00979045
129,3449.13,1.30035,0.52684,0.90524,0.91653,0.84792,0.90124,0.52793,1.47032,0.60584,0.91372,0.0097888,0.0097888,0.0097888
130,3475.84,1.29701,0.52348,0.905,0.89733,0.83453,0.88512,0.51806,1.47818,0.63194,0.9121,0.00978715,0.00978715,0.00978715
131,3502.24,1.27438,0.51842,0.90445,0.90494,0.84063,0.89488,0.51715,1.50261,0.61647,0.91562,0.0097855,0.0097855,0.0097855
132,3528.62,1.29892,0.52505,0.90949,0.92047,0.89011,0.93636,0.54959,1.47659,0.58825,0.91454,0.00978385,0.00978385,0.00978385
133,3555.19,1.29961,0.51962,0.89704,0.9238,0.88859,0.93006,0.55219,1.47978,0.5819,0.91521,0.0097822,0.0097822,0.0097822
134,3581.93,1.27485,0.51152,0.8999,0.92733,0.87385,0.9252,0.5508,1.46097,0.57745,0.91353,0.00978055,0.00978055,0.00978055
135,3609.31,1.2821,0.51363,0.90754,0.90091,0.85251,0.89053,0.52592,1.48069,0.61746,0.9147,0.0097789,0.0097789,0.0097789
136,3635.99,1.26765,0.5162,0.9008,0.91429,0.84857,0.89722,0.53396,1.48542,0.60585,0.91763,0.00977725,0.00977725,0.00977725
137,3662.78,1.29175,0.51648,0.90299,0.89976,0.86095,0.90413,0.52873,1.48238,0.60281,0.91363,0.0097756,0.0097756,0.0097756
138,3689.67,1.3016,0.52378,0.89473,0.90404,0.83468,0.88771,0.52416,1.47439,0.62657,0.91219,0.00977395,0.00977395,0.00977395
