epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1762.79,1.45021,0.57728,0.91325,0.89246,0.56763,0.6023,0.32729,1.5177,0.62069,0.91314,0.000917869,0.000917869,0.000917869
188,1772.08,1.45629,0.56108,0.90343,0.92585,0.5554,0.61134,0.33164,1.50034,0.61177,0.90908,0.000917009,0.000917009,0.000917009
189,1781.17,1.5174,0.78491,0.91919,0.92503,0.5498,0.66436,0.3517,1.48108,0.61031,0.90305,0.000916145,0.000916145,0.000916145
190,1790.37,1.46248,0.58628,0.9174,0.90461,0.5616,0.63145,0.33314,1.51443,0.62473,0.9067,0.000915277,0.000915277,0.000915277
191,1799.57,1.44901,0.57237,0.91304,0.5573,0.57159,0.62869,0.32367,1.55133,0.63222,0.91165,0.000914405,0.000914405,0.000914405
192,1808.81,1.48946,0.59473,0.90797,0.56501,0.59185,0.6409,0.34002,1.55553,0.6289,0.91242,0.000913529,0.000913529,0.000913529
193,1818.03,1.51201,0.58624,0.91091,0.57476,0.79725,0.68367,0.36591,1.48466,0.60903,0.90422,0.000912649,0.000912649,0.000912649
194,1827.31,1.47856,0.5732,0.9243,0.58164,0.68194,0.69057,0.35549,1.48264,0.60699,0.90518,0.000911764,0.000911764,0.000911764
195,1836.51,1.48068,0.56471,0.90731,0.70395,0.71545,0.70822,0.35093,1.50937,0.60865,0.9087,0.000910876,0.000910876,0.000910876
196,1845.61,1.44677,0.57385,0.91526,0.66248,0.67773,0.70262,0.3503,1.51462,0.61127,0.90799,0.000909984,0.000909984,0.000909984
197,1854.91,1.53403,0.58699,0.91397,0.90166,0.57987,0.63983,0.339,1.50068,0.61022,0.903,0.000909088,0.000909088,0.000909088
198,1864.21,1.45968,0.57749,0.91296,0.8962,0.59021,0.62047,0.341,1.48104,0.59618,0.90239,0.000908188,0.000908188,0.000908188
199,1873.5,1.51506,0.59084,0.91534,0.91638,0.57214,0.62516,0.33492,1.5045,0.60182,0.90435,0.000907284,0.000907284,0.000907284
200,1882.79,1.47244,0.56906,0.90228,0.91913,0.59702,0.71393,0.36954,1.46002,0.58355,0.90152,0.000906375,0.000906375,0.000906375
201,1892.07,1.55767,0.58705,0.91245,0.80097,0.63438,0.8385,0.41877,1.47359,0.59874,0.90195,0.000905463,0.000905463,0.000905463
202,1901.97,1.46599,0.56673,0.90465,0.79035,0.71516,0.82121,0.39557,1.50857,0.60419,0.9041,0.000904547,0.000904547,0.000904547
203,1911.31,1.4669,0.56597,0.90464,0.58251,0.79148,0.74406,0.38358,1.51309,0.59556,0.90537,0.000903627,0.000903627,0.000903627
204,1920.61,1.44885,0.5684,0.90804,0.64648,0.78374,0.73615,0.39527,1.46223,0.58601,0.89931,0.000902703,0.000902703,0.000902703
205,1929.88,1.52865,0.56549,0.90067,0.79584,0.73618,0.80861,0.42235,1.47743,0.59364,0.90261,0.000901776,0.000901776,0.000901776
206,1939.55,1.55109,0.59214,0.90464,0.75611,0.68136,0.77702,0.38731,1.47554,0.59573,0.90261,0.000900844,0.000900844,0.000900844
207,1948.79,1.43939,0.55524,0.90228,0.93354,0.5867,0.71975,0.36956,1.45343,0.58169,0.89985,0.000899908,0.000899908,0.000899908
208,1958.08,1.43887,0.56194,0.90466,0.92975,0.57975,0.65909,0.35516,1.45212,0.5868,0.89824,0.000898969,0.000898969,0.000898969
209,1967.31,1.4036,0.57283,0.8989,0.83401,0.61984,0.76957,0.3774,1.48542,0.60574,0.90811,0.000898025,0.000898025,0.000898025
210,1976.66,1.48214,0.54648,0.90069,0.8446,0.61435,0.73401,0.34668,1.50788,0.60953,0.90968,0.000897078,0.000897078,0.000897078
211,1986.16,1.48619,0.56334,0.9056,0.6162,0.72828,0.7099,0.34926,1.49936,0.59376,0.90768,0.000896127,0.000896127,0.000896127
212,1995.48,1.45097,0.57377,0.91347,0.68022,0.82668,0.70244,0.35983,1.48152,0.58232,0.9053,0.000895172,0.000895172,0.000895172
213,2004.75,1.44622,0.56807,0.90953,0.5577,0.74028,0.66331,0.3313,1.5594,0.60121,0.91571,0.000894213,0.000894213,0.000894213
214,2014.08,1.43519,0.58143,0.91314,0.91491,0.59062,0.64997,0.34624,1.47018,0.5794,0.90212,0.00089325,0.00089325,0.00089325
215,2023.28,1.4606,0.55492,0.91094,0.94017,0.5665,0.64426,0.35194,1.46913,0.57725,0.90104,0.000892283,0.000892283,0.000892283
216,2032.49,1.43084,0.5556,0.89842,0.93157,0.57093,0.63369,0.34549,1.48132,0.58227,0.90102,0.000891313,0.000891313,0.000891313
217,2041.81,1.51015,0.66152,0.90796,0.92167,0.58466,0.6799,0.37175,1.48153,0.59323,0.89986,0.000890339,0.000890339,0.000890339
218,2051.13,1.56893,0.56575,0.8911,0.88448,0.59824,0.67259,0.34775,1.54263,0.6191,0.90951,0.000889361,0.000889361,0.000889361
219,2060.39,1.38484,0.54962,0.90921,0.8948,0.59945,0.67514,0.35613,1.48698,0.60232,0.90266,0.000888379,0.000888379,0.000888379
220,2069.55,1.59969,0.64663,0.90137,0.93823,0.57703,0.64822,0.35101,1.48088,0.59039,0.90426,0.000887393,0.000887393,0.000887393
221,2078.86,1.35605,0.53184,0.88789,0.91034,0.59121,0.66226,0.362,1.47926,0.61376,0.90153,0.000886404,0.000886404,0.000886404
222,2088.13,1.40656,0.58111,0.90909,0.85012,0.60259,0.71578,0.37814,1.49689,0.66088,0.90322,0.000885411,0.000885411,0.000885411
223,2097.32,1.44783,0.55824,0.91149,0.83508,0.61351,0.71372,0.37992,1.50812,0.62997,0.9048,0.000884414,0.000884414,0.000884414
224,2106.54,1.4654,0.57342,0.90423,0.86109,0.72936,0.80039,0.41099,1.47864,0.58104,0.89966,0.000883413,0.000883413,0.000883413
225,2116.01,1.47297,0.56786,0.91958,0.88058,0.72879,0.775,0.42769,1.43827,0.57729,0.89374,0.000882409,0.000882409,0.000882409
226,2125.75,1.52169,0.58374,0.89101,0.69794,0.73637,0.75989,0.39296,1.49653,0.59337,0.9032,0.000881401,0.000881401,0.000881401
227,2135,1.41554,0.56169,0.90175,0.88299,0.76566,0.82229,0.39913,1.49734,0.59521,0.90323,0.000880389,0.000880389,0.000880389
228,2144.23,1.42129,0.55833,0.89817,0.80886,0.77896,0.82377,0.3867,1.44544,0.56829,0.8953,0.000879374,0.000879374,0.000879374
229,2153.37,1.41179,0.56855,0.91856,0.69787,0.82998,0.76519,0.38891,1.42878,0.58574,0.89027,0.000878354,0.000878354,0.000878354
230,2162.56,1.46613,0.54958,0.89448,0.83291,0.73147,0.8,0.39003,1.41997,0.58851,0.89207,0.000877332,0.000877332,0.000877332
231,2171.63,1.37378,0.56284,0.88977,0.84564,0.75503,0.79827,0.39299,1.43551,0.58745,0.89503,0.000876305,0.000876305,0.000876305
232,2181.06,1.43573,0.56788,0.91429,0.8483,0.68669,0.77765,0.36696,1.49405,0.59956,0.90489,0.000875275,0.000875275,0.000875275
233,2190.4,1.41276,0.57012,0.90092,0.72253,0.82646,0.75605,0.36082,1.4918,0.60053,0.90252,0.000874241,0.000874241,0.000874241
234,2199.55,1.45509,0.5719,0.906,0.79913,0.79486,0.83555,0.35293,1.57589,0.65055,0.90804,0.000873203,0.000873203,0.000873203
235,2208.7,1.40422,0.5696,0.89681,0.81212,0.63008,0.83085,0.36089,1.55332,0.62661,0.90512,0.000872162,0.000872162,0.000872162
236,2217.94,1.43678,0.56134,0.89288,0.71082,0.69067,0.79573,0.38785,1.46987,0.5871,0.89554,0.000871117,0.000871117,0.000871117
237,2227.11,1.43853,0.57208,0.91222,0.85181,0.62664,0.80143,0.37164,1.50685,0.59127,0.9018,0.000870069,0.000870069,0.000870069
238,2236.43,1.52328,0.60404,0.99613,0.84018,0.62366,0.83348,0.38581,1.50742,0.6057,0.90488,0.000869017,0.000869017,0.000869017
239,2245.97,1.47035,0.57444,0.9127,0.82576,0.61319,0.81341,0.37623,1.54876,0.62882,0.91333,0.000867961,0.000867961,0.000867961
240,2256.01,1.49579,0.57068,0.90542,0.82358,0.59599,0.75582,0.36068,1.51987,0.627,0.91385,0.000866902,0.000866902,0.000866902
241,2265.24,1.44347,0.5585,0.90461,0.85521,0.74713,0.77113,0.38756,1.483,0.58837,0.90565,0.000865839,0.000865839,0.000865839
242,2274.51,1.46532,0.57143,0.90021,0.95726,0.69585,0.75048,0.37048,1.58361,0.60219,0.91945,0.000864773,0.000864773,0.000864773
243,2283.83,1.44636,0.57506,0.89922,0.82189,0.68163,0.73374,0.35362,1.6111,0.61917,0.92449,0.000863703,0.000863703,0.000863703
244,2293.07,1.49533,0.59917,0.9096,0.75725,0.8246,0.78173,0.38885,1.52749,0.59416,0.90714,0.00086263,0.00086263,0.00086263
245,2302.66,1.51515,0.57597,0.90652,0.76354,0.8166,0.77234,0.38314,1.50313,0.58783,0.90253,0.000861553,0.000861553,0.000861553
246,2312.68,1.47289,0.55159,0.89274,0.73069,0.76927,0.73307,0.36482,1.49669,0.58073,0.90052,0.000860473,0.000860473,0.000860473
247,2323.47,1.44157,0.55802,0.90597,0.77241,0.7709,0.72981,0.36494,1.47807,0.57973,0.89848,0.000859389,0.000859389,0.000859389
248,2333.43,1.42998,0.54553,0.88876,0.70744,0.71267,0.71325,0.36055,1.48721,0.59392,0.89956,0.000858301,0.000858301,0.000858301
249,2342.69,1.43767,0.56995,0.89735,0.5602,0.6947,0.6332,0.33864,1.5059,0.60038,0.9042,0.00085721,0.00085721,0.00085721
250,2352.68,1.46568,0.56171,0.89694,0.6461,0.76425,0.70335,0.34926,1.55044,0.61412,0.91198,0.000856116,0.000856116,0.000856116
251,2361.9,1.39849,0.54621,0.89771,0.66091,0.79199,0.75453,0.36451,1.53909,0.60935,0.91133,0.000855018,0.000855018,0.000855018
252,2372.07,1.40932,0.57526,0.89628,0.67945,0.79921,0.75969,0.37417,1.46225,0.57273,0.89818,0.000853917,0.000853917,0.000853917
253,2381.52,1.47352,0.55556,0.91224,0.64083,0.76569,0.69108,0.36555,1.46739,0.56508,0.8977,0.000852812,0.000852812,0.000852812
254,2391.52,1.42793,0.53676,0.8903,0.56377,0.6856,0.64854,0.35339,1.4784,0.57164,0.89653,0.000851704,0.000851704,0.000851704
255,2400.67,1.46107,0.55445,0.90516,0.59203,0.7031,0.67262,0.3454,1.4889,0.58115,0.89811,0.000850592,0.000850592,0.000850592
256,2410.44,1.40713,0.55914,0.90228,0.70161,0.68178,0.71281,0.3533,1.51955,0.59756,0.90369,0.000849477,0.000849477,0.000849477
257,2419.97,1.4326,0.54249,0.89695,0.70679,0.73493,0.75772,0.36106,1.4895,0.58131,0.90003,0.000848358,0.000848358,0.000848358
258,2429.75,1.42287,0.53842,0.88537,0.76328,0.67331,0.70584,0.3653,1.458,0.57629,0.89642,0.000847237,0.000847237,0.000847237
259,2438.96,1.43797,0.56194,0.91582,0.75491,0.67796,0.69515,0.34862,1.54088,0.592,0.90819,0.000846111,0.000846111,0.000846111
260,2448.32,1.40866,0.5421,0.90344,0.73447,0.67148,0.71445,0.35555,1.51246,0.59774,0.90547,0.000844983,0.000844983,0.000844983
261,2457.53,1.38169,0.54031,0.89494,0.86383,0.66153,0.75812,0.38007,1.46481,0.56939,0.89899,0.000843851,0.000843851,0.000843851
262,2467.33,1.36602,0.52846,0.8905,0.74688,0.77166,0.71386,0.36413,1.53102,0.57402,0.90886,0.000842716,0.000842716,0.000842716
263,2477.65,1.43047,0.52738,0.8808,0.75449,0.76212,0.7123,0.3649,1.51091,0.57001,0.9049,0.000841577,0.000841577,0.000841577
264,2487.08,1.41142,0.53893,0.89109,0.68742,0.84867,0.7713,0.39544,1.47399,0.5631,0.89827,0.000840435,0.000840435,0.000840435
265,2496.71,1.3824,0.53811,0.88808,0.66773,0.74483,0.77226,0.39368,1.46053,0.56934,0.89681,0.00083929,0.00083929,0.00083929
266,2506.32,1.42399,0.53106,0.89756,0.78173,0.72594,0.74997,0.37927,1.48283,0.57701,0.89844,0.000838141,0.000838141,0.000838141
267,2515.93,1.40047,0.535,0.88572,0.72189,0.72638,0.73168,0.38536,1.45646,0.57533,0.8954,0.000836989,0.000836989,0.000836989
268,2525.56,1.33857,0.51812,0.89566,0.83192,0.65982,0.72196,0.38195,1.48288,0.5735,0.89995,0.000835834,0.000835834,0.000835834
269,2535.19,1.38755,0.52181,0.89994,0.79172,0.67655,0.69817,0.37819,1.49192,0.5774,0.90282,0.000834676,0.000834676,0.000834676
270,2545.15,1.38702,0.54021,0.91079,0.8579,0.62449,0.69569,0.38132,1.481,0.58519,0.89982,0.000833514,0.000833514,0.000833514
271,2554.92,1.36603,0.53033,0.89159,0.59748,0.65075,0.67132,0.36267,1.46989,0.57932,0.89822,0.000832349,0.000832349,0.000832349
272,2565.43,1.38685,0.51803,0.88943,0.93849,0.58184,0.6368,0.35009,1.47232,0.5705,0.89675,0.000831181,0.000831181,0.000831181
273,2574.73,1.34676,0.51876,0.88853,0.93862,0.58507,0.66865,0.35356,1.46576,0.56939,0.89995,0.00083001,0.00083001,0.00083001
274,2584.01,1.34624,0.53171,0.89751,0.84069,0.68271,0.72674,0.3672,1.47944,0.56106,0.90085,0.000828835,0.000828835,0.000828835
275,2593.22,1.41648,0.52974,0.8884,0.77567,0.6837,0.73198,0.36403,1.49582,0.55984,0.902,0.000827658,0.000827658,0.000827658
